Name,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Alicia,0.0,7.0,7.0,8.0,0.0,8.0,11.0,8.0,10.0,10.0,12.0,7.0,11.0,13.0,14.0,15.0,12.0,14.0,17.0,15.0,18.0,11.0,7.0,15.0,20.0,16.0,16.0,21.0,36.0,32.0,31.0,44.0,46.0,57.0,54.0,75.0,95.0,110.0,118.0,125.0,149.0,141.0,164.0,185.0,220.0,228.0,275.0,308.0,293.0,301.0,334.0,289.0,256.0,232.0,237.0,223.0,274.0,274.0,313.0,360.0,315.0,367.0,364.0,399.0,424.0,460.0,562.0,747.0,687.0,707.0,769.0,826.0,869.0,913.0,923.0,1035.0,1043.0,1107.0,1047.0,1373.0,1642.0,1679.0,1987.0,2226.0,2425.0,2367.0,2224.0,2314.0,2575.0,3052.0,3328.0,3613.0,3288.0,3447.0,3454.0,3735.0,3810.0,4415.0,4767.0,5571.0,5770.0,5879.0,5633.0,7520.0,7852.0,7142.0,7046.0,6813.0,6726.0,6857.0,6533.0,5573.0,4921.0,4444.0,4112.0,3916.0,3869.0,3793.0,3407.0,3013.0,2760.0,2657.0,2816.0,2541.0,2520.0,2342.0,2128.0,1947.0,1858.0,1558.0,1425.0,1227.0,1194.0,1017.0,967.0
Allen,184.0,172.0,206.0,175.0,182.0,184.0,211.0,202.0,260.0,222.0,189.0,173.0,224.0,180.0,219.0,196.0,225.0,226.0,190.0,191.0,231.0,199.0,227.0,224.0,228.0,272.0,282.0,317.0,292.0,318.0,364.0,414.0,743.0,917.0,1074.0,1483.0,1585.0,1617.0,1802.0,1672.0,1885.0,1962.0,1920.0,1890.0,2069.0,2072.0,2038.0,2131.0,2159.0,2216.0,2308.0,2332.0,2445.0,2227.0,2261.0,2328.0,2323.0,2529.0,2851.0,2953.0,3047.0,3076.0,3604.0,3657.0,3432.0,3502.0,4309.0,5097.0,4785.0,4755.0,4857.0,5200.0,4975.0,4871.0,4844.0,4775.0,4622.0,4442.0,4529.0,4382.0,4395.0,4413.0,4293.0,4361.0,4127.0,3860.0,3440.0,3149.0,2984.0,2919.0,2955.0,2689.0,2315.0,2094.0,2114.0,2048.0,1987.0,1844.0,1838.0,1959.0,2224.0,2080.0,2238.0,2264.0,2146.0,2208.0,2149.0,2187.0,2217.0,2371.0,2233.0,2122.0,1930.0,1911.0,1759.0,1557.0,1470.0,1410.0,1311.0,1316.0,1354.0,1391.0,1383.0,1314.0,1302.0,1228.0,1224.0,1190.0,1145.0,1030.0,975.0,1003.0,962.0,920.0,854.0
Allison,6.0,9.0,9.0,12.0,7.0,10.0,5.0,0.0,5.0,7.0,11.0,9.0,8.0,0.0,6.0,8.0,18.0,6.0,7.0,7.0,9.0,7.0,9.0,12.0,6.0,7.0,8.0,13.0,14.0,9.0,16.0,31.0,37.0,38.0,60.0,61.0,91.0,87.0,84.0,71.0,80.0,92.0,74.0,72.0,89.0,86.0,108.0,95.0,80.0,61.0,65.0,58.0,62.0,55.0,75.0,76.0,77.0,70.0,60.0,61.0,59.0,64.0,75.0,72.0,86.0,83.0,133.0,149.0,164.0,182.0,195.0,290.0,299.0,316.0,334.0,375.0,423.0,505.0,1033.0,1169.0,1124.0,1230.0,1361.0,1476.0,2133.0,3078.0,1802.0,1492.0,1565.0,1675.0,2656.0,3048.0,2822.0,2927.0,2986.0,3373.0,4064.0,4233.0,3892.0,4433.0,4896.0,4938.0,5200.0,4996.0,6063.0,7057.0,7621.0,7371.0,7176.0,7319.0,7154.0,6786.0,6924.0,7742.0,8163.0,8147.0,7464.0,7283.0,7869.0,7033.0,6323.0,6228.0,6253.0,5860.0,5895.0,5644.0,5566.0,5455.0,6257.0,6589.0,5867.0,5463.0,5423.0,5437.0,5449.0
Alma,291.0,307.0,378.0,369.0,480.0,525.0,608.0,633.0,864.0,832.0,933.0,942.0,1068.0,1065.0,1182.0,1160.0,1261.0,1220.0,1309.0,1155.0,1385.0,1208.0,1237.0,1252.0,1264.0,1343.0,1278.0,1357.0,1488.0,1392.0,1639.0,1625.0,2207.0,2334.0,2682.0,3288.0,3450.0,3447.0,3702.0,3485.0,3623.0,3630.0,3266.0,3093.0,3270.0,3030.0,3021.0,2881.0,2526.0,2420.0,2410.0,2152.0,2081.0,1864.0,1923.0,1708.0,1631.0,1648.0,1591.0,1520.0,1438.0,1388.0,1426.0,1348.0,1236.0,1089.0,1189.0,1199.0,1177.0,1061.0,1059.0,997.0,1043.0,1105.0,1026.0,976.0,954.0,993.0,773.0,829.0,794.0,800.0,727.0,679.0,625.0,566.0,606.0,615.0,550.0,516.0,545.0,584.0,576.0,564.0,613.0,541.0,593.0,584.0,524.0,601.0,678.0,701.0,620.0,540.0,546.0,561.0,529.0,505.0,527.0,639.0,698.0,684.0,710.0,655.0,602.0,593.0,575.0,540.0,539.0,538.0,555.0,533.0,513.0,425.0,461.0,477.0,483.0,418.0,375.0,352.0,316.0,300.0,317.0,405.0,412.0
Alyssa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,7.0,0.0,12.0,13.0,21.0,35.0,111.0,87.0,86.0,125.0,118.0,120.0,137.0,143.0,199.0,380.0,444.0,404.0,345.0,449.0,468.0,559.0,681.0,759.0,800.0,1180.0,1184.0,1129.0,1110.0,1202.0,1549.0,2264.0,3233.0,5146.0,7162.0,9073.0,11277.0,10691.0,10174.0,11050.0,10610.0,10111.0,11031.0,12665.0,13718.0,14049.0,13567.0,13278.0,12861.0,12753.0,12147.0,10899.0,10178.0,11274.0,9640.0,7957.0,6985.0,6006.0,5078.0,4190.0,3806.0
Amanda,241.0,263.0,288.0,287.0,337.0,339.0,370.0,338.0,404.0,413.0,392.0,371.0,455.0,387.0,418.0,431.0,367.0,354.0,371.0,331.0,377.0,317.0,301.0,247.0,294.0,311.0,260.0,285.0,260.0,271.0,278.0,280.0,310.0,346.0,375.0,412.0,421.0,445.0,397.0,379.0,379.0,392.0,341.0,362.0,341.0,310.0,310.0,234.0,247.0,209.0,196.0,209.0,213.0,199.0,189.0,211.0,192.0,176.0,192.0,185.0,218.0,223.0,295.0,284.0,238.0,280.0,274.0,310.0,306.0,333.0,379.0,409.0,424.0,427.0,428.0,451.0,643.0,667.0,796.0,858.0,977.0,1056.0,948.0,1040.0,1275.0,1655.0,2337.0,2674.0,2436.0,2830.0,3560.0,4144.0,4193.0,5646.0,7501.0,12697.0,15658.0,18342.0,20600.0,32037.0,35906.0,34472.0,34317.0,33855.0,34014.0,39192.0,40653.0,41908.0,39571.0,36960.0,34502.0,28943.0,25085.0,20840.0,18753.0,16376.0,13993.0,12262.0,10920.0,9754.0,8560.0,6974.0,6139.0,5348.0,4696.0,4094.0,3364.0,3044.0,2439.0,1951.0,1655.0,1413.0,1227.0,1064.0,1042.0
Amber,9.0,5.0,0.0,0.0,6.0,0.0,0.0,9.0,9.0,8.0,10.0,10.0,10.0,15.0,12.0,16.0,17.0,15.0,15.0,11.0,15.0,13.0,9.0,7.0,29.0,18.0,16.0,24.0,20.0,19.0,28.0,14.0,19.0,35.0,38.0,39.0,52.0,40.0,29.0,33.0,28.0,38.0,34.0,24.0,28.0,34.0,30.0,26.0,37.0,25.0,21.0,23.0,15.0,11.0,28.0,20.0,22.0,12.0,21.0,19.0,20.0,20.0,19.0,22.0,25.0,65.0,98.0,87.0,89.0,93.0,87.0,97.0,108.0,99.0,107.0,129.0,122.0,137.0,163.0,208.0,282.0,340.0,376.0,402.0,479.0,526.0,529.0,628.0,887.0,1027.0,1290.0,1728.0,1824.0,2189.0,3287.0,4699.0,5661.0,7232.0,8205.0,11106.0,12599.0,13868.0,14723.0,14935.0,15415.0,15550.0,17003.0,16802.0,16739.0,16819.0,15906.0,15022.0,13938.0,14090.0,12364.0,10984.0,9789.0,8928.0,7939.0,6851.0,6191.0,5578.0,4728.0,4126.0,3656.0,3147.0,2592.0,2402.0,2059.0,1773.0,1408.0,1232.0,1230.0,1108.0,1049.0
Amelia,221.0,235.0,252.0,262.0,315.0,298.0,326.0,344.0,358.0,346.0,368.0,353.0,385.0,385.0,390.0,379.0,365.0,408.0,360.0,332.0,398.0,350.0,355.0,347.0,353.0,365.0,358.0,380.0,370.0,388.0,449.0,430.0,672.0,721.0,926.0,1115.0,1159.0,1160.0,1115.0,1085.0,1054.0,1002.0,1033.0,964.0,911.0,893.0,752.0,761.0,755.0,692.0,693.0,597.0,645.0,608.0,553.0,611.0,585.0,646.0,570.0,489.0,504.0,535.0,543.0,560.0,475.0,475.0,547.0,538.0,570.0,589.0,483.0,533.0,550.0,550.0,509.0,532.0,525.0,522.0,483.0,501.0,541.0,578.0,494.0,503.0,502.0,475.0,430.0,450.0,390.0,464.0,492.0,482.0,406.0,441.0,507.0,524.0,523.0,600.0,643.0,707.0,768.0,849.0,834.0,765.0,1099.0,1014.0,1023.0,1011.0,1128.0,1273.0,1511.0,1540.0,1344.0,1252.0,1253.0,1206.0,1289.0,1316.0,1422.0,1419.0,1530.0,1634.0,2439.0,3092.0,3364.0,3912.0,4066.0,4198.0,4345.0,4695.0,5452.0,6369.0,7235.0,8024.0,8735.0
Amy,167.0,145.0,196.0,209.0,205.0,240.0,226.0,251.0,236.0,252.0,275.0,266.0,331.0,281.0,329.0,303.0,320.0,315.0,341.0,281.0,335.0,244.0,255.0,242.0,255.0,269.0,240.0,247.0,245.0,244.0,287.0,301.0,371.0,387.0,472.0,624.0,595.0,610.0,573.0,609.0,624.0,625.0,612.0,596.0,605.0,561.0,493.0,446.0,371.0,343.0,386.0,347.0,341.0,303.0,321.0,325.0,334.0,332.0,354.0,364.0,389.0,423.0,473.0,470.0,447.0,440.0,521.0,577.0,612.0,983.0,1186.0,1443.0,1753.0,2308.0,2683.0,3202.0,3553.0,4083.0,4833.0,5594.0,5982.0,6632.0,7200.0,8244.0,9607.0,11549.0,13034.0,16162.0,17135.0,21535.0,25275.0,26314.0,25940.0,27050.0,29659.0,32341.0,31435.0,26804.0,23276.0,21677.0,19892.0,20402.0,18851.0,17152.0,16057.0,14471.0,13510.0,11837.0,10071.0,8925.0,8483.0,7293.0,6358.0,5433.0,4699.0,4533.0,4078.0,3697.0,3491.0,3208.0,3176.0,2941.0,3102.0,2886.0,3125.0,2960.0,2744.0,2827.0,2549.0,2489.0,2279.0,2195.0,2231.0,2230.0,2183.0
Andrea,0.0,5.0,0.0,0.0,7.0,6.0,9.0,7.0,7.0,10.0,6.0,8.0,16.0,13.0,15.0,12.0,18.0,11.0,16.0,16.0,13.0,12.0,21.0,14.0,21.0,11.0,14.0,22.0,30.0,27.0,27.0,24.0,40.0,66.0,72.0,79.0,69.0,79.0,96.0,103.0,116.0,115.0,120.0,103.0,147.0,158.0,134.0,125.0,116.0,115.0,154.0,95.0,135.0,166.0,137.0,140.0,160.0,188.0,435.0,668.0,715.0,729.0,946.0,1431.0,2041.0,1949.0,2313.0,2524.0,2383.0,2158.0,2210.0,2471.0,2788.0,2743.0,2748.0,2795.0,3455.0,3436.0,3306.0,3833.0,4297.0,4389.0,4634.0,5104.0,5476.0,6196.0,7281.0,7547.0,7227.0,7328.0,7847.0,8627.0,8154.0,7912.0,7637.0,8219.0,8541.0,9945.0,10619.0,10469.0,10596.0,11834.0,11511.0,10533.0,10465.0,10170.0,8763.0,8605.0,8481.0,8537.0,8299.0,8085.0,8100.0,7294.0,6539.0,6066.0,5722.0,5446.0,5183.0,5119.0,5526.0,5783.0,5151.0,5014.0,5107.0,4710.0,5042.0,4818.0,4289.0,4076.0,3585.0,3526.0,3059.0,2826.0,2562.0
Andrew,644.0,593.0,673.0,623.0,616.0,599.0,619.0,520.0,615.0,561.0,575.0,521.0,637.0,520.0,594.0,562.0,566.0,555.0,621.0,578.0,718.0,480.0,558.0,551.0,547.0,620.0,611.0,708.0,722.0,766.0,892.0,1104.0,1954.0,2230.0,2977.0,3594.0,3739.0,3763.0,4156.0,3872.0,4048.0,4032.0,3828.0,3773.0,3770.0,3629.0,3371.0,3472.0,3177.0,3107.0,3083.0,2743.0,2668.0,2361.0,2466.0,2307.0,2290.0,2419.0,2415.0,2452.0,2443.0,2724.0,3161.0,3366.0,3069.0,3022.0,3774.0,4350.0,4316.0,4545.0,4949.0,5391.0,5593.0,5629.0,5670.0,6035.0,6615.0,7020.0,7133.0,7130.0,8235.0,8509.0,8749.0,9556.0,10542.0,9721.0,10289.0,10022.0,10621.0,11341.0,12051.0,10978.0,10174.0,10793.0,11840.0,12835.0,13379.0,16113.0,16827.0,18755.0,19819.0,20341.0,22991.0,25754.0,26058.0,30366.0,34063.0,36420.0,35937.0,34958.0,33758.0,31617.0,30634.0,27386.0,26068.0,25898.0,25273.0,25235.0,23698.0,23887.0,23677.0,22445.0,22044.0,22183.0,21795.0,20751.0,19725.0,18467.0,16773.0,14866.0,14236.0,13261.0,12608.0,11636.0,11080.0
Angel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,13.0,12.0,34.0,37.0,44.0,40.0,78.0,66.0,63.0,80.0,97.0,87.0,102.0,100.0,132.0,141.0,148.0,151.0,155.0,144.0,187.0,125.0,145.0,114.0,133.0,109.0,110.0,116.0,105.0,107.0,109.0,150.0,136.0,156.0,145.0,149.0,176.0,213.0,275.0,239.0,281.0,330.0,368.0,399.0,529.0,531.0,618.0,714.0,718.0,822.0,931.0,1264.0,1141.0,1059.0,1118.0,1123.0,1205.0,1174.0,1334.0,1577.0,2145.0,2489.0,2900.0,2862.0,2561.0,2690.0,2780.0,3381.0,3182.0,3003.0,3109.0,3113.0,3188.0,2923.0,3100.0,3341.0,3231.0,3100.0,3531.0,3890.0,4067.0,4520.0,4744.0,4668.0,5151.0,5468.0,5848.0,6727.0,7153.0,8130.0,9136.0,10053.0,11279.0,12036.0,12121.0,13364.0,13814.0,13654.0,12459.0,11714.0,10366.0,8994.0,8401.0,7558.0,7434.0
Angela,7.0,9.0,24.0,22.0,20.0,18.0,24.0,33.0,33.0,42.0,45.0,29.0,63.0,67.0,64.0,70.0,60.0,95.0,98.0,80.0,107.0,89.0,116.0,132.0,124.0,148.0,123.0,174.0,183.0,204.0,260.0,292.0,398.0,447.0,590.0,698.0,715.0,742.0,726.0,654.0,674.0,679.0,648.0,671.0,605.0,565.0,577.0,609.0,629.0,683.0,650.0,619.0,616.0,577.0,626.0,617.0,596.0,790.0,728.0,733.0,727.0,826.0,1022.0,941.0,1012.0,1065.0,1285.0,1648.0,1803.0,1968.0,2061.0,2145.0,2652.0,3187.0,3555.0,3899.0,5040.0,5337.0,5776.0,6797.0,8701.0,10857.0,11687.0,13312.0,16301.0,18792.0,18581.0,19605.0,20713.0,21103.0,25007.0,25979.0,23624.0,20966.0,22888.0,23443.0,22100.0,21070.0,20576.0,20328.0,18026.0,15969.0,15056.0,13255.0,11352.0,10269.0,9311.0,8629.0,7942.0,7254.0,6694.0,5817.0,5090.0,4579.0,4423.0,4125.0,3877.0,3666.0,3379.0,3641.0,3831.0,3924.0,3718.0,3329.0,3166.0,2903.0,2931.0,2756.0,2544.0,2255.0,1911.0,1670.0,1635.0,1636.0,1722.0
Angelica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,6.0,11.0,9.0,23.0,14.0,19.0,22.0,25.0,18.0,23.0,15.0,24.0,22.0,28.0,30.0,56.0,30.0,28.0,30.0,29.0,29.0,42.0,36.0,30.0,27.0,26.0,31.0,39.0,29.0,40.0,29.0,39.0,30.0,33.0,35.0,35.0,32.0,43.0,51.0,46.0,43.0,67.0,48.0,58.0,78.0,87.0,96.0,87.0,91.0,93.0,124.0,128.0,147.0,148.0,187.0,238.0,249.0,247.0,310.0,313.0,398.0,595.0,640.0,663.0,774.0,1074.0,1218.0,1211.0,1141.0,1154.0,1305.0,1463.0,1511.0,1511.0,1476.0,1391.0,1557.0,2168.0,2621.0,2631.0,2901.0,2737.0,2831.0,3331.0,3251.0,3083.0,3369.0,3413.0,3386.0,3182.0,2826.0,2398.0,2436.0,2276.0,2209.0,1938.0,1794.0,1667.0,1517.0,1335.0,1124.0,931.0,860.0,830.0,732.0,727.0
Angelina,9.0,8.0,11.0,26.0,17.0,18.0,13.0,20.0,37.0,29.0,35.0,41.0,50.0,53.0,69.0,53.0,73.0,82.0,94.0,96.0,115.0,122.0,118.0,149.0,161.0,171.0,189.0,197.0,251.0,227.0,249.0,359.0,387.0,520.0,686.0,826.0,871.0,886.0,935.0,941.0,1036.0,1073.0,1027.0,1049.0,1089.0,1026.0,870.0,899.0,872.0,786.0,832.0,623.0,611.0,446.0,389.0,368.0,358.0,344.0,311.0,308.0,227.0,265.0,254.0,264.0,187.0,209.0,233.0,251.0,213.0,241.0,267.0,212.0,274.0,234.0,262.0,258.0,261.0,250.0,226.0,241.0,239.0,238.0,291.0,279.0,361.0,418.0,462.0,421.0,466.0,534.0,529.0,513.0,578.0,568.0,626.0,683.0,662.0,681.0,673.0,837.0,795.0,877.0,850.0,822.0,769.0,789.0,818.0,790.0,810.0,902.0,1099.0,929.0,965.0,904.0,914.0,907.0,919.0,1078.0,1166.0,1326.0,2139.0,3368.0,3975.0,4275.0,4920.0,5807.0,5523.0,4858.0,4301.0,3637.0,3135.0,2855.0,2395.0,2107.0,2105.0
Anita,16.0,23.0,20.0,27.0,36.0,34.0,40.0,41.0,59.0,69.0,68.0,66.0,82.0,119.0,107.0,126.0,139.0,144.0,198.0,142.0,177.0,184.0,163.0,202.0,190.0,209.0,215.0,242.0,277.0,291.0,338.0,381.0,540.0,562.0,720.0,1116.0,1338.0,1582.0,1482.0,1504.0,1942.0,1931.0,1769.0,1877.0,1853.0,1764.0,1617.0,1639.0,1733.0,1990.0,2195.0,2092.0,2111.0,1916.0,1792.0,1941.0,2318.0,2719.0,2645.0,2603.0,2847.0,2753.0,3008.0,2959.0,2833.0,2774.0,4043.0,4195.0,3625.0,3602.0,3577.0,3788.0,4140.0,4412.0,4421.0,4732.0,5510.0,5831.0,5789.0,5495.0,5652.0,5522.0,5533.0,5483.0,4918.0,4037.0,3880.0,3522.0,3059.0,2927.0,2906.0,2687.0,2240.0,1998.0,1946.0,1725.0,1509.0,1523.0,1229.0,1150.0,1152.0,1061.0,1015.0,905.0,863.0,744.0,750.0,743.0,720.0,687.0,648.0,580.0,546.0,490.0,439.0,400.0,394.0,406.0,350.0,321.0,314.0,297.0,266.0,245.0,266.0,223.0,212.0,210.0,237.0,198.0,173.0,181.0,151.0,148.0,164.0
Ann,131.0,130.0,150.0,167.0,214.0,208.0,229.0,239.0,295.0,341.0,328.0,337.0,393.0,397.0,470.0,551.0,488.0,545.0,593.0,586.0,736.0,634.0,753.0,774.0,880.0,1002.0,1069.0,1270.0,1359.0,1483.0,1854.0,1893.0,2675.0,3005.0,3896.0,4908.0,5355.0,5469.0,5626.0,4933.0,5055.0,5077.0,5074.0,5034.0,5050.0,4956.0,4784.0,4799.0,4952.0,5192.0,5557.0,5875.0,6214.0,6227.0,6664.0,6734.0,6696.0,6737.0,7019.0,6573.0,7216.0,7142.0,7708.0,7850.0,7099.0,7061.0,8088.0,8913.0,8041.0,7887.0,7936.0,8425.0,8676.0,8591.0,8775.0,8932.0,9002.0,9071.0,8871.0,8932.0,8703.0,8240.0,8143.0,7999.0,7783.0,6805.0,6013.0,6276.0,6191.0,6149.0,5761.0,4578.0,3378.0,3267.0,2942.0,2728.0,2449.0,2461.0,2327.0,2275.0,2178.0,2135.0,1928.0,1824.0,1700.0,1442.0,1309.0,1205.0,1177.0,1096.0,1125.0,1025.0,945.0,848.0,785.0,743.0,664.0,626.0,554.0,583.0,545.0,505.0,525.0,497.0,408.0,433.0,386.0,368.0,343.0,287.0,283.0,254.0,268.0,279.0,282.0
Anna,2616.0,2714.0,3143.0,3322.0,3880.0,4014.0,4298.0,4239.0,5008.0,5085.0,5253.0,5114.0,5562.0,5712.0,5585.0,5968.0,5877.0,5448.0,5804.0,5138.0,6139.0,4941.0,5304.0,5116.0,5346.0,5445.0,5515.0,5595.0,5870.0,5827.0,6457.0,6773.0,8615.0,9717.0,11905.0,15151.0,15263.0,15193.0,15697.0,14542.0,14615.0,14500.0,13448.0,12900.0,13112.0,12284.0,11748.0,11262.0,10624.0,9790.0,9132.0,8462.0,7959.0,7097.0,6703.0,6192.0,5762.0,5465.0,5161.0,4949.0,4743.0,4443.0,4511.0,4245.0,3650.0,3618.0,4012.0,4253.0,4054.0,3912.0,3824.0,3879.0,3728.0,3849.0,4006.0,4109.0,4401.0,4456.0,4663.0,4890.0,4666.0,4683.0,4453.0,4263.0,4306.0,3933.0,3684.0,3730.0,3567.0,3727.0,3814.0,3586.0,3456.0,3510.0,3622.0,3583.0,3597.0,3869.0,4181.0,4692.0,5053.0,5207.0,5291.0,5234.0,5326.0,5901.0,5931.0,6186.0,6464.0,6948.0,7321.0,7129.0,6850.0,6811.0,7539.0,8570.0,8561.0,8333.0,8384.0,9099.0,10589.0,10579.0,10393.0,9451.0,9559.0,9116.0,8603.0,7889.0,7267.0,6802.0,6322.0,5653.0,5605.0,5359.0,5639.0
Annabelle,9.0,13.0,22.0,11.0,14.0,27.0,21.0,22.0,19.0,29.0,40.0,33.0,41.0,31.0,33.0,42.0,44.0,28.0,77.0,45.0,73.0,54.0,65.0,60.0,76.0,90.0,78.0,94.0,113.0,108.0,121.0,164.0,219.0,240.0,315.0,427.0,448.0,500.0,484.0,472.0,571.0,631.0,584.0,615.0,674.0,573.0,628.0,568.0,566.0,480.0,462.0,452.0,356.0,263.0,282.0,248.0,215.0,175.0,218.0,194.0,188.0,156.0,153.0,135.0,134.0,105.0,115.0,112.0,116.0,111.0,100.0,67.0,56.0,46.0,52.0,27.0,51.0,55.0,66.0,65.0,64.0,70.0,57.0,49.0,62.0,65.0,65.0,55.0,45.0,83.0,74.0,58.0,53.0,64.0,50.0,46.0,74.0,55.0,37.0,50.0,56.0,55.0,51.0,50.0,63.0,53.0,51.0,50.0,61.0,88.0,73.0,79.0,106.0,103.0,129.0,194.0,211.0,241.0,359.0,521.0,597.0,861.0,917.0,1060.0,1067.0,1403.0,1665.0,1726.0,1810.0,2059.0,2637.0,2722.0,3051.0,3533.0,4324.0
Anne,136.0,131.0,168.0,183.0,242.0,203.0,211.0,249.0,292.0,311.0,319.0,342.0,407.0,400.0,427.0,462.0,423.0,479.0,496.0,476.0,619.0,504.0,564.0,581.0,631.0,708.0,835.0,980.0,1094.0,1115.0,1413.0,1603.0,2376.0,2694.0,3375.0,4341.0,4582.0,4612.0,4578.0,3983.0,4123.0,4012.0,3980.0,3736.0,3638.0,3328.0,3114.0,2942.0,2832.0,2898.0,3108.0,2993.0,2974.0,2778.0,2791.0,2902.0,2764.0,2737.0,2895.0,2783.0,2912.0,3108.0,3530.0,3543.0,3221.0,3413.0,4115.0,4188.0,4129.0,4056.0,4466.0,4880.0,5265.0,5261.0,5314.0,5223.0,5366.0,5487.0,5468.0,5752.0,5644.0,5531.0,5292.0,5343.0,5428.0,4734.0,4167.0,4110.0,3925.0,3728.0,3458.0,2929.0,2278.0,2457.0,2471.0,2288.0,2233.0,2362.0,2479.0,2738.0,2789.0,2818.0,2459.0,2314.0,2243.0,2031.0,1931.0,1883.0,1857.0,1898.0,1936.0,1673.0,1683.0,1489.0,1432.0,1390.0,1324.0,1344.0,1135.0,1083.0,1081.0,1023.0,940.0,796.0,765.0,709.0,689.0,608.0,634.0,557.0,484.0,485.0,525.0,571.0,556.0
Annette,28.0,26.0,27.0,45.0,40.0,49.0,40.0,47.0,45.0,53.0,63.0,53.0,87.0,63.0,61.0,88.0,79.0,91.0,101.0,94.0,113.0,106.0,115.0,98.0,123.0,123.0,126.0,152.0,185.0,182.0,232.0,227.0,342.0,408.0,526.0,660.0,778.0,775.0,846.0,800.0,868.0,866.0,851.0,887.0,868.0,839.0,780.0,782.0,780.0,730.0,780.0,741.0,683.0,762.0,880.0,1482.0,1864.0,2178.0,2157.0,2077.0,2012.0,2033.0,2051.0,1926.0,1672.0,1580.0,1926.0,2150.0,1939.0,1958.0,2139.0,2260.0,2162.0,2487.0,2279.0,2349.0,3767.0,4905.0,6138.0,6939.0,7161.0,6211.0,6094.0,6059.0,6215.0,5279.0,4443.0,4022.0,3483.0,3117.0,2899.0,2480.0,1879.0,1612.0,1381.0,1371.0,1309.0,1141.0,1045.0,1000.0,977.0,947.0,867.0,723.0,702.0,662.0,605.0,587.0,573.0,483.0,470.0,448.0,436.0,363.0,338.0,334.0,294.0,290.0,281.0,286.0,309.0,352.0,432.0,329.0,389.0,340.0,304.0,320.0,256.0,231.0,244.0,202.0,213.0,178.0,180.0
Annie,1264.0,1331.0,1500.0,1597.0,1739.0,1712.0,1770.0,1857.0,2199.0,2137.0,2226.0,2101.0,2355.0,2261.0,2403.0,2405.0,2364.0,2312.0,2484.0,2300.0,3343.0,2413.0,2675.0,2564.0,2643.0,2812.0,2785.0,2906.0,2832.0,2920.0,3544.0,3308.0,4103.0,4292.0,4823.0,5966.0,6140.0,6431.0,6781.0,7180.0,7304.0,7250.0,7512.0,7130.0,7388.0,7391.0,6912.0,6624.0,6380.0,6001.0,5803.0,5143.0,5432.0,5162.0,5069.0,4900.0,4564.0,4525.0,4596.0,4180.0,4247.0,4114.0,4329.0,4088.0,3759.0,3765.0,3669.0,3776.0,3740.0,3465.0,3345.0,3076.0,2867.0,2566.0,2422.0,2235.0,2117.0,1844.0,1738.0,1605.0,1486.0,1308.0,1306.0,1120.0,1031.0,822.0,739.0,691.0,611.0,570.0,499.0,490.0,438.0,469.0,464.0,485.0,464.0,541.0,662.0,907.0,1002.0,979.0,1021.0,802.0,801.0,835.0,719.0,666.0,726.0,746.0,820.0,742.0,729.0,760.0,797.0,925.0,993.0,924.0,917.0,981.0,1038.0,977.0,974.0,918.0,813.0,835.0,806.0,779.0,822.0,856.0,810.0,820.0,829.0,895.0,1046.0
